timestamp,date,hour,day_name,location_id,road_name,latitude,longitude,vehicle_count,car_count,motorcycle_count,bus_count,truck_count,average_speed,road_occupancy,weather_condition,traffic_density,congestion_level,predicted_congestion,predicted_congestion_level,vehicle_cluster,cluster_interpretation,anomaly_label,anomaly_score
2026-05-07 03:45:00,2026-05-07,3,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,22,5,13,0,4,47.87,10.35,Clear,2.28,Low,2.3,Low,0,Light Traffic,Normal,0.0057
2026-05-07 04:00:00,2026-05-07,4,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,46,12,26,1,7,38.97,28.6,Rainy,13.16,Medium,13.1,Low,0,Mixed Traffic,Normal,0.103
2026-05-07 04:15:00,2026-05-07,4,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,53,14,27,1,11,44.13,20.69,Cloudy,10.97,Medium,10.67,Low,0,Light Traffic,Normal,0.1032
2026-05-07 04:30:00,2026-05-07,4,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,45,13,22,2,8,51.38,27.63,Cloudy,12.43,Low,12.42,Low,0,Light Traffic,Normal,0.1261
2026-05-07 04:45:00,2026-05-07,4,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,30,10,16,1,3,45.49,12.9,Rainy,3.87,Low,4.09,Low,0,Light Traffic,Normal,0.0669
2026-05-07 05:00:00,2026-05-07,5,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,57,18,34,2,3,40.74,29.79,Rainy,16.98,Medium,16.85,Low,0,Light Traffic,Normal,0.1219
2026-05-07 05:15:00,2026-05-07,5,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,83,26,43,2,12,33.46,50.58,Foggy,41.98,Medium,42.12,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1341
2026-05-07 05:30:00,2026-05-07,5,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,105,29,66,4,6,46.07,51.76,Clear,54.35,Medium,54.59,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0795
2026-05-07 05:45:00,2026-05-07,5,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,110,31,62,4,13,33.01,63.3,Cloudy,69.63,Medium,70.09,High,3,Motorcycle-Dominant Traffic,Normal,0.1385
2026-05-07 06:00:00,2026-05-07,6,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,112,34,69,5,4,32.7,65.54,Foggy,73.4,High,73.41,High,3,Motorcycle-Dominant Traffic,Normal,0.1385
2026-05-07 06:15:00,2026-05-07,6,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,138,46,74,3,15,28.1,78.92,Foggy,108.91,High,111.33,Severe,3,Motorcycle-Dominant Traffic,Normal,0.1072
2026-05-07 06:30:00,2026-05-07,6,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,143,44,84,6,9,18.54,70.84,Foggy,101.3,High,100.5,High,1,Motorcycle-Dominant Traffic,Normal,0.0821
2026-05-07 06:45:00,2026-05-07,6,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,132,43,71,3,15,21.8,77.12,Foggy,101.8,High,101.6,High,3,Motorcycle-Dominant Traffic,Normal,0.1143
2026-05-07 07:00:00,2026-05-07,7,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,206,52,109,5,40,36.96,100.0,Rainy,206.0,Severe,208.67,Severe,1,Motorcycle-Dominant Traffic,Anomaly,-0.0467
2026-05-07 07:15:00,2026-05-07,7,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,123,39,62,4,18,29.37,68.14,Rainy,83.81,High,83.71,High,3,Motorcycle-Dominant Traffic,Normal,0.143
2026-05-07 07:30:00,2026-05-07,7,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,134,34,67,4,29,15.4,74.82,Rainy,100.26,High,100.19,High,1,Motorcycle-Dominant Traffic,Normal,0.0694
2026-05-07 07:45:00,2026-05-07,7,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,143,43,80,3,17,27.28,73.17,Foggy,104.63,High,104.16,High,1,Motorcycle-Dominant Traffic,Normal,0.1132
2026-05-07 08:00:00,2026-05-07,8,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,154,46,90,3,15,36.96,86.54,Clear,133.27,Severe,133.77,Severe,3,Motorcycle-Dominant Traffic,Normal,0.0369
2026-05-07 08:15:00,2026-05-07,8,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,303,84,172,17,30,6.59,93.17,Clear,282.31,Severe,289.6,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0926
2026-05-07 08:30:00,2026-05-07,8,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,266,78,151,5,32,3.18,97.53,Clear,259.43,Severe,259.79,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0714
2026-05-07 08:45:00,2026-05-07,8,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,131,36,84,2,9,25.73,69.22,Cloudy,90.68,High,90.0,High,3,Motorcycle-Dominant Traffic,Normal,0.1305
2026-05-07 09:00:00,2026-05-07,9,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,150,37,88,7,18,33.25,89.16,Clear,133.74,Severe,134.01,Severe,1,Motorcycle-Dominant Traffic,Normal,0.055
2026-05-07 09:15:00,2026-05-07,9,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,155,44,90,3,18,19.18,89.34,Rainy,138.48,Severe,139.88,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0989
2026-05-07 09:30:00,2026-05-07,9,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,172,56,104,4,8,12.51,89.07,Foggy,153.2,Severe,153.63,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0543
2026-05-07 09:45:00,2026-05-07,9,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,119,36,59,6,18,29.57,68.88,Foggy,81.97,High,82.23,High,3,Motorcycle-Dominant Traffic,Normal,0.1425
2026-05-07 10:00:00,2026-05-07,10,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,108,31,62,4,11,30.12,53.06,Rainy,57.3,Medium,57.36,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1339
2026-05-07 10:15:00,2026-05-07,10,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,99,27,50,2,20,37.92,52.99,Rainy,52.46,Medium,51.95,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1446
2026-05-07 10:30:00,2026-05-07,10,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,85,23,46,3,13,45.1,53.25,Clear,45.26,Medium,45.29,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1074
2026-05-07 10:45:00,2026-05-07,10,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,102,26,55,4,17,37.37,51.54,Cloudy,52.57,Medium,53.15,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1409
2026-05-07 11:00:00,2026-05-07,11,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,123,41,75,4,3,32.5,72.06,Foggy,88.63,High,88.64,High,3,Motorcycle-Dominant Traffic,Normal,0.1305
2026-05-07 11:15:00,2026-05-07,11,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,113,28,59,3,23,45.09,57.7,Clear,65.2,Medium,64.38,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0812
2026-05-07 11:30:00,2026-05-07,11,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,100,34,51,2,13,33.67,68.33,Rainy,68.33,High,66.47,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1019
2026-05-07 11:45:00,2026-05-07,11,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,134,34,77,2,21,24.28,69.92,Rainy,93.69,High,94.24,High,3,Motorcycle-Dominant Traffic,Normal,0.1207
2026-05-07 12:00:00,2026-05-07,12,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,88,29,52,1,6,41.03,58.74,Cloudy,51.69,Medium,50.99,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1154
2026-05-07 12:15:00,2026-05-07,12,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,71,19,38,3,11,53.61,42.31,Clear,30.04,Medium,30.11,Low,0,Motorcycle-Dominant Traffic,Normal,0.0584
2026-05-07 12:30:00,2026-05-07,12,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,144,38,82,6,18,15.63,69.87,Rainy,100.61,High,100.33,High,1,Motorcycle-Dominant Traffic,Normal,0.0621
2026-05-07 12:45:00,2026-05-07,12,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,129,32,82,4,11,25.64,77.82,Cloudy,100.39,High,100.15,High,3,Motorcycle-Dominant Traffic,Normal,0.124
2026-05-07 13:00:00,2026-05-07,13,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,93,27,57,3,6,40.26,52.76,Rainy,49.07,Medium,49.44,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1403
2026-05-07 13:15:00,2026-05-07,13,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,93,26,60,2,5,34.06,41.02,Rainy,38.15,Medium,38.51,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1029
2026-05-07 13:30:00,2026-05-07,13,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,285,83,153,14,35,5.76,91.52,Cloudy,260.83,Severe,258.61,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0727
2026-05-07 13:45:00,2026-05-07,13,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,107,31,67,3,6,29.41,69.21,Foggy,74.05,High,73.97,High,3,Motorcycle-Dominant Traffic,Normal,0.1192
2026-05-07 14:00:00,2026-05-07,14,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,93,31,57,4,1,39.46,63.89,Cloudy,59.42,Medium,59.64,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1057
2026-05-07 14:15:00,2026-05-07,14,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,88,25,51,2,10,41.88,44.07,Clear,38.78,Medium,38.69,Medium,3,Motorcycle-Dominant Traffic,Normal,0.127
2026-05-07 14:30:00,2026-05-07,14,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,95,24,50,3,18,35.34,57.76,Cloudy,54.87,Medium,54.92,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1529
2026-05-07 14:45:00,2026-05-07,14,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,72,20,42,3,7,37.74,40.39,Foggy,29.08,Medium,29.2,Low,3,Motorcycle-Dominant Traffic,Normal,0.1216
2026-05-07 15:00:00,2026-05-07,15,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,85,23,47,2,13,36.31,46.11,Rainy,39.19,Medium,38.46,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1414
2026-05-07 15:15:00,2026-05-07,15,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,86,22,50,4,10,37.52,55.22,Rainy,47.49,Medium,47.62,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1318
2026-05-07 15:30:00,2026-05-07,15,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,114,37,71,3,3,26.88,52.99,Rainy,60.41,High,60.47,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1153
2026-05-07 15:45:00,2026-05-07,15,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,75,21,37,3,14,48.98,42.3,Clear,31.72,Medium,31.57,Low,0,Motorcycle-Dominant Traffic,Normal,0.1019
2026-05-07 16:00:00,2026-05-07,16,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,176,60,109,3,4,26.19,94.83,Cloudy,166.9,Severe,166.02,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0434
2026-05-07 16:15:00,2026-05-07,16,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,154,45,80,7,22,24.3,84.82,Clear,130.62,High,131.19,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1198
2026-05-07 16:30:00,2026-05-07,16,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,223,60,124,8,31,5.0,100.0,Rainy,223.0,Severe,219.47,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0043
2026-05-07 16:45:00,2026-05-07,16,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,138,45,76,5,12,26.28,82.17,Foggy,113.39,High,114.56,Severe,1,Motorcycle-Dominant Traffic,Normal,0.1069
2026-05-07 17:00:00,2026-05-07,17,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,129,44,72,5,8,32.13,64.95,Foggy,83.79,Medium,82.55,High,3,Motorcycle-Dominant Traffic,Normal,0.1308
2026-05-07 17:15:00,2026-05-07,17,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,141,43,83,3,12,22.33,75.26,Rainy,106.12,High,106.04,High,1,Motorcycle-Dominant Traffic,Normal,0.1192
2026-05-07 17:30:00,2026-05-07,17,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,145,45,77,3,20,35.1,74.47,Clear,107.98,High,107.4,High,3,Motorcycle-Dominant Traffic,Normal,0.0807
2026-05-07 17:45:00,2026-05-07,17,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,142,38,74,5,25,22.99,76.09,Foggy,108.05,High,107.41,High,1,Motorcycle-Dominant Traffic,Normal,0.1198
2026-05-07 18:00:00,2026-05-07,18,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,178,59,99,4,16,20.71,95.25,Rainy,169.54,Severe,169.66,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0683
2026-05-07 18:15:00,2026-05-07,18,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,176,54,89,7,26,15.63,100.0,Foggy,176.0,Severe,170.32,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0759
2026-05-07 18:30:00,2026-05-07,18,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,193,49,115,11,18,5.0,100.0,Rainy,193.0,Severe,190.97,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0413
2026-05-07 18:45:00,2026-05-07,18,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,189,50,96,4,39,14.96,99.7,Cloudy,188.43,Severe,188.61,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0765
2026-05-07 19:00:00,2026-05-07,19,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,100,31,64,5,0,35.11,53.33,Clear,53.33,Medium,52.66,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1411
2026-05-07 19:15:00,2026-05-07,19,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,167,43,97,3,24,24.86,99.71,Cloudy,166.52,Severe,166.45,Severe,1,Motorcycle-Dominant Traffic,Normal,0.052
2026-05-07 19:30:00,2026-05-07,19,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,128,32,71,4,21,19.59,71.66,Cloudy,91.72,High,91.46,High,1,Motorcycle-Dominant Traffic,Normal,0.0984
2026-05-07 19:45:00,2026-05-07,19,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,186,52,113,6,15,9.19,100.0,Rainy,186.0,Severe,185.51,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0777
2026-05-07 20:00:00,2026-05-07,20,Thursday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,93,28,55,3,7,31.61,47.18,Rainy,43.88,Medium,43.3,Medium,3,Motorcycle-Dominant Traffic,Normal,0.13
2026-05-07 20:15:00,2026-05-07,20,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,79,27,48,2,2,45.43,44.14,Clear,34.87,Medium,34.78,Low,0,Motorcycle-Dominant Traffic,Normal,0.1246
2026-05-07 20:30:00,2026-05-07,20,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,62,21,34,1,6,36.96,31.46,Foggy,19.51,Medium,19.68,Low,0,Mixed Traffic,Normal,0.0965
2026-05-07 20:45:00,2026-05-07,20,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,96,28,58,4,6,39.74,55.71,Cloudy,53.48,Medium,53.63,Medium,3,Motorcycle-Dominant Traffic,Normal,0.135
2026-05-07 21:00:00,2026-05-07,21,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,53,16,29,1,7,50.45,30.23,Cloudy,16.02,Low,16.04,Low,0,Light Traffic,Normal,0.123
2026-05-07 21:15:00,2026-05-07,21,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,106,33,55,3,15,28.17,53.02,Rainy,56.2,High,56.29,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1297
2026-05-07 21:30:00,2026-05-07,21,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,106,30,59,4,13,40.77,52.99,Foggy,56.17,Medium,55.68,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1235
2026-05-07 21:45:00,2026-05-07,21,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,112,34,63,4,11,33.72,58.16,Foggy,65.14,Medium,65.07,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1463
2026-05-07 22:00:00,2026-05-07,22,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,54,16,33,1,4,44.86,33.07,Foggy,17.86,Medium,17.82,Low,0,Light Traffic,Normal,0.1211
2026-05-07 22:15:00,2026-05-07,22,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,80,25,49,3,3,32.55,44.27,Rainy,35.42,Medium,35.65,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1137
2026-05-07 22:30:00,2026-05-07,22,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,42,12,24,1,5,42.23,23.32,Foggy,9.79,Medium,9.78,Low,0,Light Traffic,Normal,0.0966
2026-05-07 22:45:00,2026-05-07,22,Thursday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,46,14,24,0,8,50.06,26.17,Foggy,12.04,Low,12.2,Low,0,Light Traffic,Normal,0.122
2026-05-07 23:00:00,2026-05-07,23,Thursday,LOC_004,Jl. Merdeka,2.3402,99.0752,36,11,18,1,6,42.8,22.9,Rainy,8.24,Medium,8.32,Low,0,Light Traffic,Normal,0.0985
2026-05-07 23:15:00,2026-05-07,23,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,24,6,15,0,3,53.92,18.7,Foggy,4.49,Low,4.92,Low,0,Light Traffic,Normal,0.0685
2026-05-07 23:30:00,2026-05-07,23,Thursday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,62,18,38,3,3,45.12,35.17,Rainy,21.81,Low,21.69,Low,0,Light Traffic,Normal,0.1212
2026-05-07 23:45:00,2026-05-07,23,Thursday,LOC_002,Jl. Sudirman,2.3348,99.0701,55,15,28,1,11,41.99,25.22,Foggy,13.87,Medium,14.05,Low,0,Light Traffic,Normal,0.1108
2026-05-08 00:00:00,2026-05-08,0,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,60,18,33,1,8,55.33,25.89,Clear,15.53,Low,15.56,Low,0,Light Traffic,Normal,0.0853
2026-05-08 00:15:00,2026-05-08,0,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,31,8,16,1,6,61.52,20.24,Clear,6.27,Low,6.23,Low,0,Light Traffic,Normal,0.0519
2026-05-08 00:30:00,2026-05-08,0,Friday,LOC_002,Jl. Sudirman,2.3348,99.0701,253,83,134,7,29,11.78,99.66,Foggy,252.14,Severe,244.24,Severe,2,Motorcycle-Dominant Traffic,Anomaly,-0.0434
2026-05-08 00:45:00,2026-05-08,0,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,44,12,22,2,8,44.7,20.85,Foggy,9.17,Medium,8.99,Low,0,Light Traffic,Normal,0.1192
2026-05-08 01:00:00,2026-05-08,1,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,67,21,35,3,8,48.25,33.19,Clear,22.24,Low,22.29,Low,0,Light Traffic,Normal,0.112
2026-05-08 01:15:00,2026-05-08,1,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,17,5,9,0,3,52.03,11.42,Rainy,1.94,Low,2.39,Low,0,Light Traffic,Anomaly,-0.0039
2026-05-08 01:30:00,2026-05-08,1,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,45,15,27,1,2,53.69,26.91,Cloudy,12.11,Low,12.43,Low,0,Light Traffic,Normal,0.1123
2026-05-08 01:45:00,2026-05-08,1,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,26,7,15,0,4,47.59,14.68,Cloudy,3.82,Low,3.86,Low,0,Light Traffic,Normal,0.0561
2026-05-08 02:00:00,2026-05-08,2,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,70,19,42,2,7,43.71,34.72,Clear,24.3,Medium,24.28,Low,0,Motorcycle-Dominant Traffic,Normal,0.1117
2026-05-08 02:15:00,2026-05-08,2,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,36,12,22,1,1,54.69,21.33,Cloudy,7.68,Low,7.88,Low,0,Light Traffic,Normal,0.1193
2026-05-08 02:30:00,2026-05-08,2,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,39,11,25,1,2,48.73,21.55,Rainy,8.4,Low,8.43,Low,0,Light Traffic,Normal,0.1301
2026-05-08 02:45:00,2026-05-08,2,Friday,LOC_002,Jl. Sudirman,2.3348,99.0701,33,9,17,1,6,54.78,19.4,Cloudy,6.4,Low,6.4,Low,0,Light Traffic,Normal,0.1136
2026-05-08 03:00:00,2026-05-08,3,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,59,19,37,1,2,45.53,34.44,Cloudy,20.32,Low,20.2,Low,0,Light Traffic,Normal,0.1232
2026-05-08 03:15:00,2026-05-08,3,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,38,10,22,1,5,53.14,32.17,Cloudy,12.22,Low,12.46,Low,0,Light Traffic,Normal,0.0898
2026-05-08 03:30:00,2026-05-08,3,Friday,LOC_002,Jl. Sudirman,2.3348,99.0701,37,12,22,0,3,49.84,19.91,Cloudy,7.37,Low,7.51,Low,0,Light Traffic,Normal,0.1215
2026-05-08 03:45:00,2026-05-08,3,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,53,17,31,2,3,48.18,31.14,Cloudy,16.5,Low,16.55,Low,0,Light Traffic,Normal,0.1243
2026-05-08 04:00:00,2026-05-08,4,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,46,12,27,2,5,50.99,24.54,Foggy,11.29,Low,11.28,Low,0,Light Traffic,Normal,0.1215
2026-05-08 04:15:00,2026-05-08,4,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,70,20,43,1,6,42.21,45.03,Foggy,31.52,Medium,33.11,Low,0,Motorcycle-Dominant Traffic,Normal,0.1259
2026-05-08 04:30:00,2026-05-08,4,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,60,18,34,2,6,38.6,35.23,Rainy,21.14,Medium,21.31,Low,0,Mixed Traffic,Normal,0.1038
2026-05-08 04:45:00,2026-05-08,4,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,41,10,24,2,5,56.62,28.06,Cloudy,11.5,Low,11.34,Low,0,Light Traffic,Normal,0.09
2026-05-08 05:00:00,2026-05-08,5,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,70,18,42,2,8,46.24,39.25,Clear,27.48,Low,27.12,Low,0,Motorcycle-Dominant Traffic,Normal,0.1178
2026-05-08 05:15:00,2026-05-08,5,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,71,19,42,2,8,40.69,40.98,Foggy,29.1,Medium,29.42,Low,0,Motorcycle-Dominant Traffic,Normal,0.1251
2026-05-08 05:30:00,2026-05-08,5,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,81,20,42,3,16,42.16,44.7,Rainy,36.21,Medium,36.56,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1411
2026-05-08 05:45:00,2026-05-08,5,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,87,24,48,3,12,47.3,47.54,Clear,41.36,Medium,40.94,Medium,3,Motorcycle-Dominant Traffic,Normal,0.0928
2026-05-08 06:00:00,2026-05-08,6,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,150,52,78,4,16,36.73,84.41,Clear,126.62,High,126.87,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0458
2026-05-08 06:15:00,2026-05-08,6,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,122,35,71,4,12,26.01,70.69,Foggy,86.24,High,87.26,High,3,Motorcycle-Dominant Traffic,Normal,0.1346
2026-05-08 06:30:00,2026-05-08,6,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,101,29,56,3,13,44.03,56.53,Clear,57.1,Medium,57.17,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1033
2026-05-08 06:45:00,2026-05-08,6,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,209,64,114,12,19,7.92,100.0,Rainy,209.0,Severe,207.95,Severe,2,Motorcycle-Dominant Traffic,Normal,0.033
2026-05-08 07:00:00,2026-05-08,7,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,106,30,56,3,17,37.86,61.28,Clear,64.96,Medium,64.55,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1338
2026-05-08 07:15:00,2026-05-08,7,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,182,47,95,4,36,14.79,100.0,Foggy,182.0,Severe,180.39,Severe,1,Motorcycle-Dominant Traffic,Normal,0.085
2026-05-08 07:30:00,2026-05-08,7,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,84,23,48,2,11,43.27,53.94,Clear,45.31,Medium,45.44,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1191
2026-05-08 07:45:00,2026-05-08,7,Friday,LOC_004,Jl. Merdeka,2.3402,99.0752,110,27,56,6,21,39.51,58.87,Cloudy,64.76,Medium,64.82,Medium,3,Motorcycle-Dominant Traffic,Normal,0.1177
2026-05-08 08:00:00,2026-05-08,8,Friday,LOC_003,Jl. Gatot Subroto,2.3375,99.0729,120,36,72,6,6,21.12,65.6,Foggy,78.72,High,78.72,High,3,Motorcycle-Dominant Traffic,Normal,0.1038
2026-05-08 08:15:00,2026-05-08,8,Friday,LOC_005,Jl. Ahmad Yani,2.3429,99.0788,160,47,103,9,1,18.75,93.01,Cloudy,148.82,Severe,148.84,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0987
2026-05-08 08:30:00,2026-05-08,8,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,177,45,111,8,13,14.82,91.23,Foggy,161.48,Severe,161.12,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0606
2026-05-08 08:45:00,2026-05-08,8,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,183,51,113,9,10,8.12,97.87,Rainy,179.1,Severe,178.75,Severe,1,Motorcycle-Dominant Traffic,Normal,0.0445
2026-05-08 09:00:00,2026-05-08,9,Friday,LOC_001,Jl. Sisingamangaraja,2.3321,99.0654,138,39,77,7,15,29.39,76.59,Cloudy,105.69,High,105.58,High,1,Motorcycle-Dominant Traffic,Normal,0.1145
